txn_id,txn_datetime,account_no,branch,txn_type,amount,status,error_code
100321,2024-11-15 15:33:00,20086,Delhi,NETBANKING,3903.79,SUCCESS,
100322,2024-12-01 20:05:00,20052,Hyderabad,NEFT,2669.3,SUCCESS,
100323,2024-10-25 02:18:00,20083,Mumbai,NETBANKING,485.7,SUCCESS,
100324,2024-12-16 10:38:00,20078,Mumbai,NEFT,1019.32,SUCCESS,
100325,2024-11-25 23:43:00,20022,Hyderabad,NEFT,1418.12,SUCCESS,
100326,2024-10-16 17:51:00,20027,Mumbai,NETBANKING,3323.63,SUCCESS,
100327,2024-10-18 11:44:00,20015,Mumbai,NEFT,3654.21,SUCCESS,
100328,2024-12-04 20:24:00,20036,Bengaluru,NEFT,4809.64,SUCCESS,
100329,2024-10-30 05:47:00,20020,Delhi,CASH,1423.62,SUCCESS,
100330,2024-11-29 20:42:00,20078,Bengaluru,NETBANKING,2370.14,FAILED,NETWORK
100331,2024-12-16 07:33:00,20016,Bengaluru,CASH,237.12,SUCCESS,
100332,2024-11-05 21:03:00,20036,Mumbai,IMPS,1666.15,SUCCESS,
100333,2024-10-11 21:48:00,20076,Bengaluru,NEFT,571.88,SUCCESS,
100334,2024-12-03 19:46:00,20018,Mumbai,CASH,1130.27,SUCCESS,
100335,2024-11-04 14:11:00,20029,Delhi,CASH,2010.52,FAILED,BAL_INSUFFICIENT
100336,2024-10-02 22:51:00,20044,Delhi,NETBANKING,594.08,PENDING,TIMEOUT
100337,2024-11-09 01:30:00,20017,Chennai,IMPS,107.19,SUCCESS,
100338,2024-12-18 03:47:00,20077,Delhi,IMPS,20.57,SUCCESS,
100339,2024-11-20 01:22:00,20061,Hyderabad,NEFT,44.82,SUCCESS,
100340,2024-12-26 06:49:00,20035,Bengaluru,NEFT,16.77,SUCCESS,
100341,2024-10-25 03:14:00,20099,Chennai,IMPS,233.87,PENDING,TIMEOUT
100342,2024-12-06 11:42:00,20083,Chennai,IMPS,547.53,SUCCESS,
100343,2024-12-14 01:22:00,20051,Chennai,IMPS,500.06,SUCCESS,
100344,2024-10-08 22:11:00,20018,Chennai,NEFT,8654.56,SUCCESS,
100345,2024-10-03 00:31:00,20043,Hyderabad,NETBANKING,730.58,SUCCESS,
100346,2024-11-16 17:10:00,20006,Chennai,CASH,272.6,PENDING,TIMEOUT
100347,2024-11-28 04:03:00,20043,Delhi,CASH,1577.39,SUCCESS,
100348,2024-10-07 00:40:00,20067,Chennai,NETBANKING,3903.26,SUCCESS,
100349,2024-11-28 22:56:00,20033,Hyderabad,IMPS,2266.78,SUCCESS,
100350,2024-11-28 05:59:00,20065,Mumbai,NEFT,702.19,SUCCESS,
100351,2024-11-19 12:15:00,20068,Hyderabad,IMPS,1649.32,SUCCESS,
100352,2024-12-01 12:54:00,20054,Mumbai,NEFT,2509.52,PENDING,TIMEOUT
100353,2024-12-09 22:09:00,20009,Bengaluru,CASH,2604.67,FAILED,BAL_INSUFFICIENT
100354,2024-10-08 17:11:00,20095,Hyderabad,IMPS,2196.46,SUCCESS,
100355,2024-10-27 01:04:00,20041,Bengaluru,NEFT,4092.95,SUCCESS,
100356,2024-10-02 06:02:00,20040,Bengaluru,CASH,4082.06,SUCCESS,
100357,2024-10-06 15:55:00,20076,Mumbai,NEFT,1729.94,SUCCESS,
100358,2024-11-21 03:36:00,20068,Hyderabad,NEFT,1123.73,SUCCESS,
100359,2024-10-28 08:24:00,20009,Delhi,CASH,2052.05,SUCCESS,
100360,2024-12-18 04:01:00,20009,Chennai,NETBANKING,3409.83,SUCCESS,
100361,2024-11-02 19:34:00,20090,Hyderabad,IMPS,11.34,SUCCESS,
100362,2024-10-16 05:18:00,20059,Mumbai,NEFT,9655.88,SUCCESS,
100363,2024-11-29 17:01:00,20050,Chennai,IMPS,403.97,SUCCESS,
100364,2024-11-12 03:53:00,20020,Mumbai,RTGS,1270.7,SUCCESS,
100365,2024-10-22 01:06:00,20007,Chennai,IMPS,4111.91,SUCCESS,
100366,2024-10-12 13:26:00,20064,Bengaluru,NEFT,509.89,SUCCESS,
100367,2024-11-02 12:43:00,20091,Mumbai,CASH,1295.56,FAILED,AUTH_FAIL
100368,2024-12-24 00:15:00,20077,Hyderabad,NETBANKING,284.47,SUCCESS,
100369,2024-12-07 02:01:00,20084,Chennai,NEFT,1005.31,SUCCESS,
100370,2024-12-03 00:15:00,20029,Delhi,CASH,389.93,SUCCESS,
100371,2024-12-14 15:52:00,20084,Hyderabad,IMPS,903.94,SUCCESS,
100372,2024-10-12 08:51:00,20048,Chennai,CASH,935.1,SUCCESS,
100373,2024-11-23 17:31:00,20008,Hyderabad,NETBANKING,9973.09,SUCCESS,
100374,2024-12-17 09:52:00,20016,Bengaluru,NETBANKING,10523.21,SUCCESS,
100375,2024-10-02 10:09:00,20068,Chennai,IMPS,243.85,SUCCESS,
100376,2024-10-22 22:56:00,20057,Chennai,RTGS,2589.03,SUCCESS,
100377,2024-12-12 00:47:00,20056,Hyderabad,NEFT,106.26,SUCCESS,
100378,2024-12-18 09:33:00,20061,Hyderabad,IMPS,61.31,SUCCESS,
100379,2024-12-27 22:03:00,20094,Mumbai,IMPS,222.61,SUCCESS,
100380,2024-10-15 12:52:00,20051,Bengaluru,CASH,6732.76,SUCCESS,
100381,2024-12-21 19:16:00,20060,Hyderabad,NETBANKING,5655.82,SUCCESS,
100382,2024-10-21 17:35:00,20039,Mumbai,NETBANKING,431.16,SUCCESS,
100383,2024-11-12 15:54:00,20037,Delhi,NETBANKING,352.69,SUCCESS,
100384,2024-11-20 11:34:00,20042,Hyderabad,IMPS,550.28,SUCCESS,
100385,2024-10-30 20:56:00,20062,Delhi,NEFT,1449.47,SUCCESS,
100386,2024-10-06 03:20:00,20018,Bengaluru,NEFT,1686.57,SUCCESS,
100387,2024-12-21 20:18:00,20099,Bengaluru,CASH,501.01,SUCCESS,
100388,2024-10-30 14:42:00,20049,Mumbai,CASH,2826.29,PENDING,BAL_INSUFFICIENT
100389,2024-10-11 12:31:00,20032,Delhi,NEFT,740.83,FAILED,AUTH_FAIL
100390,2024-11-05 16:47:00,20012,Bengaluru,IMPS,5105.46,SUCCESS,
100391,2024-11-16 07:30:00,20077,Bengaluru,IMPS,2138.43,SUCCESS,
100392,2024-10-04 02:59:00,20096,Bengaluru,NEFT,1146.65,SUCCESS,
100393,2024-10-05 08:55:00,20061,Hyderabad,NEFT,3120.46,SUCCESS,
100394,2024-12-23 22:45:00,20092,Mumbai,NEFT,3406.56,SUCCESS,
100395,2024-12-27 13:11:00,20042,Chennai,IMPS,686.34,SUCCESS,
100396,2024-11-11 00:00:00,20048,Chennai,NETBANKING,830.17,SUCCESS,
100397,2024-10-09 11:03:00,20035,Chennai,IMPS,5496.34,SUCCESS,
100398,2024-10-21 08:19:00,20009,Delhi,CASH,360.03,SUCCESS,
100399,2024-10-09 22:34:00,20094,Bengaluru,NEFT,86.13,SUCCESS,
100400,2024-12-20 18:56:00,20005,Mumbai,IMPS,1210.48,SUCCESS,
100401,2024-10-23 17:11:00,20056,Delhi,NEFT,3231.01,SUCCESS,
100402,2024-10-04 20:19:00,20000,Bengaluru,NETBANKING,2953.91,SUCCESS,
100403,2024-12-14 23:01:00,20070,Mumbai,CASH,5039.76,PENDING,AUTH_FAIL
100404,2024-11-07 01:11:00,20057,Mumbai,NEFT,1523.71,SUCCESS,
100405,2024-11-12 13:07:00,20090,Bengaluru,NEFT,210.86,FAILED,AUTH_FAIL
100406,2024-12-25 12:13:00,20020,Bengaluru,IMPS,1776.81,SUCCESS,
100407,2024-11-03 13:54:00,20091,Chennai,NEFT,3013.72,SUCCESS,
100408,2024-12-27 13:03:00,20079,Chennai,CASH,195.95,SUCCESS,
100409,2024-10-02 18:37:00,20055,Chennai,NEFT,379.07,SUCCESS,
100410,2024-10-27 15:20:00,20086,Bengaluru,NEFT,24.73,SUCCESS,
100411,2024-11-26 22:58:00,20019,Mumbai,NETBANKING,1801.09,SUCCESS,
100412,2024-10-02 12:40:00,20053,Hyderabad,NEFT,4356.04,SUCCESS,
100413,2024-12-18 02:36:00,20024,Hyderabad,CASH,2221.35,SUCCESS,
100414,2024-11-17 13:37:00,20027,Hyderabad,NEFT,8039.23,SUCCESS,
100415,2024-11-02 14:55:00,20004,Mumbai,NEFT,130.22,SUCCESS,
100416,2024-10-15 19:57:00,20020,Bengaluru,IMPS,4666.11,SUCCESS,
100417,2024-12-22 17:21:00,20017,Bengaluru,NEFT,3364.75,SUCCESS,
100418,2024-11-23 19:45:00,20046,Bengaluru,IMPS,754.46,SUCCESS,
100419,2024-10-02 23:49:00,20069,Bengaluru,NETBANKING,7263.23,SUCCESS,
100420,2024-12-27 13:54:00,20056,Bengaluru,NEFT,679.18,SUCCESS,
100421,2024-11-12 10:55:00,20092,Chennai,RTGS,4401.95,SUCCESS,
100422,2024-11-04 19:08:00,20018,Mumbai,NETBANKING,4253.04,SUCCESS,
100423,2024-12-17 23:36:00,20096,Mumbai,NEFT,2834.81,SUCCESS,
100424,2024-12-05 09:39:00,20064,Chennai,CASH,1657.8,SUCCESS,
100425,2024-12-02 16:32:00,20002,Bengaluru,RTGS,255.67,SUCCESS,
100426,2024-10-27 17:07:00,20041,Delhi,IMPS,1518.45,SUCCESS,
100427,2024-10-17 04:48:00,20020,Bengaluru,NEFT,882.59,SUCCESS,
100428,2024-12-22 18:21:00,20098,Mumbai,NEFT,3142.52,SUCCESS,
100429,2024-12-03 11:32:00,20039,Delhi,IMPS,2838.7,SUCCESS,
100430,2024-11-30 07:11:00,20066,Mumbai,CASH,4829.55,SUCCESS,
100431,2024-10-03 18:27:00,20024,Bengaluru,IMPS,29.88,SUCCESS,
100432,2024-11-10 21:11:00,20054,Hyderabad,IMPS,3312.04,SUCCESS,
100433,2024-10-16 13:19:00,20083,Bengaluru,NETBANKING,5576.2,FAILED,NETWORK
100434,2024-12-29 03:51:00,20051,Chennai,IMPS,3114.64,SUCCESS,
100435,2024-11-02 02:14:00,20043,Chennai,IMPS,278.97,PENDING,TIMEOUT
100436,2024-12-09 02:42:00,20097,Mumbai,IMPS,169.55,SUCCESS,
100437,2024-11-30 00:16:00,20084,Bengaluru,NEFT,42.13,SUCCESS,
100438,2024-11-18 19:11:00,20055,Mumbai,IMPS,1981.73,SUCCESS,
100439,2024-10-31 14:24:00,20054,Mumbai,IMPS,1986.74,SUCCESS,
100440,2024-12-27 05:35:00,20086,Bengaluru,RTGS,8672.38,SUCCESS,
100441,2024-11-18 16:11:00,20069,Hyderabad,IMPS,1015.14,SUCCESS,
100442,2024-12-14 14:50:00,20076,Chennai,IMPS,806.65,SUCCESS,
100443,2024-10-29 08:18:00,20086,Chennai,CASH,1958.59,SUCCESS,
100444,2024-11-01 14:45:00,20072,Bengaluru,NETBANKING,3492.91,SUCCESS,
100445,2024-10-14 18:30:00,20080,Bengaluru,NEFT,5522.08,SUCCESS,
100446,2024-10-13 02:29:00,20065,Mumbai,NETBANKING,3250.36,SUCCESS,
100447,2024-10-05 18:53:00,20018,Bengaluru,NEFT,1112.6,SUCCESS,
100448,2024-12-20 19:41:00,20082,Bengaluru,CASH,2015.25,FAILED,NETWORK
100449,2024-11-25 11:49:00,20006,Mumbai,NETBANKING,3880.05,SUCCESS,
100450,2024-11-02 20:53:00,20062,Chennai,IMPS,1349.08,SUCCESS,
100451,2024-10-03 09:16:00,20041,Chennai,IMPS,488.44,SUCCESS,
100452,2024-11-21 14:10:00,20041,Chennai,CASH,371.99,FAILED,BAL_INSUFFICIENT
100453,2024-11-22 22:13:00,20058,Chennai,NETBANKING,0.32,SUCCESS,
100454,2024-10-05 02:15:00,20019,Chennai,IMPS,2533.39,SUCCESS,
100455,2024-10-14 16:58:00,20072,Delhi,NEFT,235.53,SUCCESS,
100456,2024-10-22 08:26:00,20016,Bengaluru,NETBANKING,559.0,SUCCESS,
100457,2024-11-04 06:57:00,20026,Bengaluru,IMPS,707.29,SUCCESS,
100458,2024-11-03 14:44:00,20046,Bengaluru,CASH,1643.69,SUCCESS,
100459,2024-11-07 12:45:00,20001,Mumbai,NEFT,1014.85,SUCCESS,
100460,2024-12-07 23:28:00,20062,Chennai,IMPS,2245.85,FAILED,NETWORK
100461,2024-12-29 19:07:00,20061,Bengaluru,NETBANKING,114.49,SUCCESS,
100462,2024-10-28 15:10:00,20099,Hyderabad,NEFT,264.64,PENDING,AUTH_FAIL
100463,2024-12-14 14:55:00,20018,Bengaluru,IMPS,1383.14,SUCCESS,
100464,2024-10-04 21:20:00,20016,Hyderabad,IMPS,821.85,SUCCESS,
100465,2024-12-05 17:40:00,20068,Delhi,CASH,701.42,SUCCESS,
100466,2024-12-04 16:59:00,20038,Mumbai,CASH,138.76,SUCCESS,
100467,2024-10-29 07:24:00,20081,Bengaluru,IMPS,4521.34,SUCCESS,
100468,2024-11-21 18:23:00,20070,Hyderabad,IMPS,2354.13,SUCCESS,
100469,2024-11-01 17:54:00,20080,Bengaluru,IMPS,259.35,SUCCESS,
100470,2024-11-09 11:15:00,20038,Mumbai,RTGS,134.52,SUCCESS,
100471,2024-12-11 11:46:00,20035,Chennai,IMPS,7367.59,SUCCESS,
100472,2024-12-29 00:31:00,20039,Delhi,IMPS,2286.21,SUCCESS,
100473,2024-12-16 02:56:00,20044,Mumbai,CASH,1080.7,SUCCESS,
100474,2024-12-13 14:23:00,20003,Chennai,CASH,2419.52,SUCCESS,
100475,2024-11-21 05:04:00,20024,Mumbai,IMPS,2823.9,SUCCESS,
100476,2024-11-09 05:31:00,20068,Mumbai,IMPS,3027.91,SUCCESS,
100477,2024-12-26 04:43:00,20029,Bengaluru,NEFT,1299.71,SUCCESS,
100478,2024-10-13 21:49:00,20075,Chennai,IMPS,1123.83,SUCCESS,
100479,2024-10-31 04:44:00,20067,Chennai,IMPS,22.18,SUCCESS,
100480,2024-11-27 15:09:00,20087,Chennai,CASH,5222.49,SUCCESS,
100481,2024-10-26 03:32:00,20028,Bengaluru,IMPS,1849.19,SUCCESS,
100482,2024-10-31 05:25:00,20072,Bengaluru,NEFT,454.19,SUCCESS,
100483,2024-11-02 18:42:00,20067,Hyderabad,IMPS,5041.57,SUCCESS,
100484,2024-10-23 15:55:00,20050,Bengaluru,IMPS,4928.61,SUCCESS,
100485,2024-11-13 21:28:00,20023,Delhi,IMPS,9053.49,SUCCESS,
100486,2024-10-24 11:48:00,20013,Mumbai,NEFT,4143.84,SUCCESS,
100487,2024-10-13 23:51:00,20068,Mumbai,NEFT,12224.45,FAILED,BAL_INSUFFICIENT
100488,2024-10-03 09:00:00,20017,Chennai,NEFT,561.24,SUCCESS,
100489,2024-12-07 04:32:00,20041,Mumbai,IMPS,3693.48,SUCCESS,
100490,2024-10-01 05:01:00,20056,Delhi,NEFT,3463.53,SUCCESS,
100491,2024-11-01 09:56:00,20082,Hyderabad,CASH,525.17,SUCCESS,
100492,2024-12-20 01:34:00,20011,Mumbai,NETBANKING,207.25,SUCCESS,
100493,2024-12-21 20:18:00,20081,Hyderabad,NEFT,7766.92,SUCCESS,
100494,2024-11-15 23:55:00,20016,Delhi,CASH,702.02,SUCCESS,
100495,2024-11-07 16:00:00,20029,Delhi,IMPS,4094.21,SUCCESS,
100496,2024-12-26 02:59:00,20087,Delhi,IMPS,8.27,SUCCESS,
100497,2024-11-15 15:26:00,20074,Bengaluru,NEFT,42.5,SUCCESS,
100498,2024-10-08 06:52:00,20098,Hyderabad,IMPS,1254.24,SUCCESS,
100499,2024-12-20 07:48:00,20022,Bengaluru,CASH,545.49,SUCCESS,
100500,2024-12-10 07:59:00,20080,Chennai,NEFT,2341.34,SUCCESS,
100501,2024-10-05 05:42:00,20000,Chennai,CASH,1667.41,SUCCESS,
100502,2024-11-04 22:56:00,20078,Hyderabad,NEFT,161.31,SUCCESS,
100503,2024-12-21 22:55:00,20031,Mumbai,IMPS,354.97,SUCCESS,
100504,2024-11-29 05:54:00,20008,Hyderabad,NEFT,982.21,SUCCESS,
100505,2024-12-25 10:07:00,20014,Delhi,IMPS,410.62,SUCCESS,
100506,2024-10-19 12:01:00,20027,Bengaluru,NEFT,3142.57,SUCCESS,
100507,2024-10-25 00:24:00,20023,Hyderabad,NEFT,1075.95,SUCCESS,
100508,2024-10-23 17:45:00,20059,Chennai,CASH,196.18,SUCCESS,
100509,2024-12-23 17:02:00,20034,Chennai,NEFT,1324.63,SUCCESS,
100510,2024-10-17 00:53:00,20085,Bengaluru,NEFT,190.46,SUCCESS,
100511,2024-11-15 21:45:00,20026,Mumbai,IMPS,276.08,SUCCESS,
100512,2024-12-12 01:06:00,20082,Chennai,RTGS,547.85,SUCCESS,
100513,2024-12-09 13:59:00,20075,Delhi,IMPS,3925.49,SUCCESS,
100514,2024-11-06 00:45:00,20019,Delhi,IMPS,5170.23,SUCCESS,
100515,2024-10-26 10:31:00,20064,Chennai,NEFT,3500.36,SUCCESS,
100516,2024-12-17 05:37:00,20084,Delhi,IMPS,813.16,FAILED,TIMEOUT
100517,2024-11-20 16:31:00,20048,Mumbai,IMPS,636.14,SUCCESS,
100518,2024-10-03 18:54:00,20000,Delhi,CASH,1593.27,SUCCESS,
100519,2024-10-08 16:53:00,20009,Delhi,NETBANKING,2559.21,SUCCESS,
100520,2024-10-13 13:10:00,20046,Mumbai,CASH,10033.14,SUCCESS,
100521,2024-10-25 20:17:00,20058,Chennai,NEFT,282.14,SUCCESS,
100522,2024-11-09 13:18:00,20095,Bengaluru,NEFT,101.1,SUCCESS,
100523,2024-11-26 23:54:00,20061,Delhi,RTGS,2370.67,SUCCESS,
100524,2024-10-08 10:49:00,20085,Mumbai,NETBANKING,3570.27,SUCCESS,
100525,2024-12-09 05:53:00,20017,Hyderabad,NETBANKING,3746.14,SUCCESS,
100526,2024-11-01 06:17:00,20045,Hyderabad,IMPS,2269.29,SUCCESS,
100527,2024-11-16 01:20:00,20031,Mumbai,IMPS,6158.92,SUCCESS,
100528,2024-10-20 06:31:00,20026,Chennai,CASH,1430.81,SUCCESS,
100529,2024-12-13 21:20:00,20091,Bengaluru,NEFT,4902.51,PENDING,AUTH_FAIL
100530,2024-12-13 12:24:00,20017,Bengaluru,NETBANKING,6872.33,SUCCESS,
100531,2024-11-24 05:09:00,20038,Mumbai,NEFT,3756.69,SUCCESS,
100532,2024-12-13 08:47:00,20048,Hyderabad,CASH,741.43,SUCCESS,
100533,2024-12-13 06:30:00,20092,Chennai,NEFT,436.85,SUCCESS,
100534,2024-11-08 00:28:00,20081,Mumbai,NEFT,1588.68,SUCCESS,
100535,2024-10-05 00:41:00,20043,Mumbai,NEFT,1206.67,FAILED,TIMEOUT
100536,2024-10-14 07:50:00,20071,Bengaluru,NEFT,4203.51,SUCCESS,
100537,2024-11-04 12:09:00,20053,Bengaluru,NEFT,210.79,SUCCESS,
100538,2024-12-12 10:10:00,20094,Chennai,NEFT,596.11,SUCCESS,
100539,2024-11-05 09:53:00,20033,Mumbai,CASH,2787.03,SUCCESS,
100540,2024-10-21 13:12:00,20070,Bengaluru,NETBANKING,199.61,SUCCESS,
100541,2024-10-08 09:27:00,20035,Hyderabad,IMPS,773.57,SUCCESS,
100542,2024-10-07 01:16:00,20017,Delhi,IMPS,979.29,FAILED,NETWORK
100543,2024-12-01 17:31:00,20037,Delhi,IMPS,1948.87,PENDING,TIMEOUT
100544,2024-11-30 19:05:00,20058,Chennai,NEFT,344.27,SUCCESS,
100545,2024-12-21 16:38:00,20008,Bengaluru,RTGS,3940.88,SUCCESS,
100546,2024-12-02 10:32:00,20072,Hyderabad,NETBANKING,1186.76,SUCCESS,
100547,2024-12-16 19:47:00,20071,Bengaluru,CASH,4978.35,SUCCESS,
100548,2024-11-18 19:56:00,20050,Bengaluru,CASH,1261.73,FAILED,BAL_INSUFFICIENT
100549,2024-12-28 04:35:00,20034,Chennai,IMPS,643.28,SUCCESS,
100550,2024-10-02 15:28:00,20081,Chennai,NEFT,305.9,SUCCESS,
100551,2024-11-23 20:55:00,20004,Bengaluru,NETBANKING,7.5,SUCCESS,
100552,2024-10-05 14:55:00,20013,Delhi,IMPS,1519.25,SUCCESS,
100553,2024-12-13 22:37:00,20091,Chennai,NEFT,226.69,SUCCESS,
100554,2024-11-18 15:11:00,20029,Chennai,NEFT,994.27,SUCCESS,
100555,2024-11-23 01:49:00,20003,Delhi,IMPS,1779.65,FAILED,AUTH_FAIL
100556,2024-12-03 06:03:00,20038,Chennai,CASH,645.06,SUCCESS,
100557,2024-12-01 01:22:00,20083,Delhi,NETBANKING,385.29,SUCCESS,
100558,2024-11-08 17:26:00,20063,Hyderabad,CASH,2980.84,SUCCESS,
100559,2024-12-26 03:26:00,20024,Bengaluru,NETBANKING,5867.06,SUCCESS,
100560,2024-10-10 07:23:00,20027,Chennai,CASH,211.7,SUCCESS,
100561,2024-10-23 06:57:00,20075,Chennai,IMPS,338.24,SUCCESS,
100562,2024-11-24 14:57:00,20065,Bengaluru,CASH,6438.38,SUCCESS,
100563,2024-12-23 18:07:00,20077,Mumbai,NEFT,77.03,SUCCESS,
100564,2024-10-08 14:46:00,20021,Bengaluru,IMPS,7600.28,SUCCESS,
100565,2024-12-26 17:02:00,20030,Mumbai,CASH,9.31,SUCCESS,
100566,2024-12-08 20:37:00,20022,Chennai,NEFT,4137.69,SUCCESS,
100567,2024-12-22 12:34:00,20047,Mumbai,NEFT,734.39,SUCCESS,
100568,2024-12-05 04:08:00,20019,Chennai,NEFT,5580.33,SUCCESS,
100569,2024-11-06 18:01:00,20037,Delhi,NEFT,762.36,SUCCESS,
100570,2024-11-04 12:46:00,20054,Hyderabad,IMPS,2124.4,SUCCESS,
100571,2024-12-27 14:21:00,20067,Delhi,CASH,166.83,SUCCESS,
100572,2024-11-04 22:20:00,20078,Bengaluru,CASH,555.01,SUCCESS,
100573,2024-10-16 17:57:00,20087,Mumbai,NEFT,2971.6,SUCCESS,
100574,2024-11-08 14:49:00,20088,Chennai,NETBANKING,1504.46,SUCCESS,
100575,2024-12-07 05:45:00,20000,Mumbai,NETBANKING,5261.32,SUCCESS,
100576,2024-11-09 08:21:00,20006,Mumbai,IMPS,1119.86,SUCCESS,
100577,2024-10-22 13:04:00,20056,Mumbai,NETBANKING,4077.56,SUCCESS,
100578,2024-12-15 03:31:00,20094,Bengaluru,RTGS,1191.88,SUCCESS,
100579,2024-11-18 19:53:00,20011,Mumbai,NEFT,7750.25,SUCCESS,
100580,2024-12-28 18:13:00,20004,Bengaluru,CASH,6429.49,PENDING,TIMEOUT
100581,2024-11-06 19:26:00,20049,Bengaluru,NEFT,798.38,SUCCESS,
100582,2024-12-06 04:05:00,20041,Bengaluru,NEFT,4341.77,SUCCESS,
100583,2024-10-11 15:38:00,20011,Chennai,IMPS,3762.64,SUCCESS,
100584,2024-11-17 05:47:00,20017,Mumbai,IMPS,473.17,SUCCESS,
100585,2024-12-04 10:12:00,20065,Bengaluru,IMPS,1957.88,SUCCESS,
100586,2024-12-18 21:52:00,20073,Bengaluru,CASH,150.92,SUCCESS,
100587,2024-11-25 15:35:00,20078,Chennai,IMPS,3624.46,SUCCESS,
100588,2024-10-14 13:08:00,20093,Delhi,NEFT,383.64,FAILED,NETWORK
100589,2024-12-23 14:19:00,20016,Chennai,NEFT,146.89,SUCCESS,
100590,2024-10-03 02:51:00,20067,Mumbai,NETBANKING,1022.38,SUCCESS,
100591,2024-11-03 20:27:00,20070,Chennai,NEFT,1720.4,SUCCESS,
100592,2024-12-19 15:32:00,20061,Mumbai,NEFT,3860.9,SUCCESS,
100593,2024-11-30 12:22:00,20040,Delhi,IMPS,7318.06,SUCCESS,
100594,2024-11-30 13:55:00,20094,Chennai,NETBANKING,1157.83,SUCCESS,
100595,2024-11-07 12:21:00,20033,Hyderabad,CASH,124.7,SUCCESS,
100596,2024-11-16 02:52:00,20069,Delhi,IMPS,2765.53,SUCCESS,
100597,2024-11-10 12:15:00,20044,Delhi,NETBANKING,1665.62,SUCCESS,
100598,2024-11-09 00:19:00,20057,Bengaluru,NEFT,1188.02,SUCCESS,
100599,2024-10-23 06:53:00,20050,Chennai,NEFT,740.01,FAILED,BAL_INSUFFICIENT
100600,2024-11-18 09:18:00,20033,Mumbai,IMPS,1395.91,SUCCESS,
100601,2024-11-26 01:38:00,20043,Chennai,NEFT,827.03,SUCCESS,
100602,2024-10-28 14:14:00,20014,Hyderabad,NEFT,2829.49,SUCCESS,
100603,2024-11-20 10:15:00,20077,Mumbai,NETBANKING,1570.06,PENDING,AUTH_FAIL
100604,2024-11-21 01:23:00,20069,Hyderabad,IMPS,4188.67,FAILED,NETWORK
100605,2024-12-12 23:43:00,20049,Hyderabad,CASH,1568.53,SUCCESS,
100606,2024-12-05 14:36:00,20031,Delhi,NEFT,544.31,SUCCESS,
100607,2024-12-11 08:49:00,20066,Chennai,IMPS,3808.85,SUCCESS,
100608,2024-10-12 19:39:00,20002,Delhi,NEFT,1629.36,SUCCESS,
100609,2024-12-17 14:01:00,20085,Mumbai,IMPS,463.46,SUCCESS,
100610,2024-11-28 01:33:00,20085,Mumbai,IMPS,1953.72,SUCCESS,
100611,2024-12-03 17:54:00,20073,Mumbai,NEFT,885.45,SUCCESS,
100612,2024-11-30 04:32:00,20050,Hyderabad,NETBANKING,3721.01,SUCCESS,
100613,2024-11-21 06:47:00,20066,Chennai,NETBANKING,1207.71,SUCCESS,
100614,2024-11-27 11:10:00,20075,Chennai,CASH,2592.48,SUCCESS,
100615,2024-11-25 07:14:00,20092,Chennai,NEFT,200.83,SUCCESS,
100616,2024-10-20 14:51:00,20047,Bengaluru,NEFT,1008.44,SUCCESS,
100617,2024-12-11 20:41:00,20016,Hyderabad,CASH,8177.69,SUCCESS,
100618,2024-12-18 04:06:00,20006,Hyderabad,NEFT,3305.32,SUCCESS,
100619,2024-10-19 00:25:00,20012,Chennai,NEFT,348.57,SUCCESS,
100620,2024-12-03 02:12:00,20065,Delhi,CASH,650.81,SUCCESS,
100621,2024-10-23 08:57:00,20003,Delhi,CASH,800.41,SUCCESS,
100622,2024-10-06 18:28:00,20009,Bengaluru,CASH,2101.73,SUCCESS,
100623,2024-10-05 03:09:00,20087,Hyderabad,CASH,2829.34,SUCCESS,
100624,2024-11-06 02:30:00,20016,Bengaluru,NEFT,2768.81,SUCCESS,
100625,2024-10-01 19:10:00,20051,Hyderabad,NEFT,1426.19,SUCCESS,
100626,2024-12-02 03:20:00,20005,Mumbai,NETBANKING,3330.12,SUCCESS,
100627,2024-12-09 14:35:00,20082,Delhi,CASH,1149.23,FAILED,AUTH_FAIL
100628,2024-11-21 21:40:00,20068,Bengaluru,NETBANKING,264.51,SUCCESS,
100629,2024-12-20 19:12:00,20095,Hyderabad,CASH,1662.25,SUCCESS,
100630,2024-11-16 06:17:00,20073,Bengaluru,IMPS,6085.71,SUCCESS,
100631,2024-12-05 20:41:00,20008,Hyderabad,NEFT,3150.01,SUCCESS,
100632,2024-10-12 17:36:00,20090,Mumbai,RTGS,1728.82,SUCCESS,
100633,2024-12-27 07:29:00,20076,Chennai,CASH,2081.47,SUCCESS,
100634,2024-11-02 01:35:00,20082,Mumbai,NETBANKING,5334.64,SUCCESS,
100635,2024-10-06 10:05:00,20020,Chennai,CASH,1118.43,SUCCESS,
100636,2024-10-04 15:17:00,20023,Hyderabad,NEFT,805.12,SUCCESS,
100637,2024-12-20 00:47:00,20003,Bengaluru,NEFT,7565.64,SUCCESS,
100638,2024-10-14 22:16:00,20023,Bengaluru,IMPS,3982.03,FAILED,TIMEOUT
100639,2024-11-01 15:03:00,20058,Mumbai,NETBANKING,780.3,SUCCESS,
100640,2024-11-09 06:36:00,20098,Mumbai,NEFT,1246.42,SUCCESS,
100641,2024-12-19 13:08:00,20002,Mumbai,IMPS,1072.55,SUCCESS,
